featureid	rab.all	rab.win.mother-pre	rab.win.non-pregnant	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Capnodiaceae;g__Conidiocarpus;s__Conidiocarpus_caucasicus	0.00348933721598765	-0.0726335853801254	0.0249748600676121	0.015395856822999	4.41664834205028	0.00135688344933264	0.496875002543222	0.460628721728292	0.808478984437539	0.512489118671184	0.887954934425986
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides	5.03795531436751	4.74783599219561	5.21373773078502	0.41840590444474	2.90101564549634	0.0915629353610397	0.459375033280296	0.57526377050331	0.890115095159098	0.698076945699228	0.947448093623484
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_sphaerospermum	0.6279340700806	-0.0200024096896172	0.759501804315839	1.05689795912385	4.30718014575037	0.17645144205092	0.414330289448337	0.442012078730014	0.82422410975362	0.446210062582345	0.862449344048561
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia;s__unknown_Ramularia	0.209612553549851	0.195476343722224	0.215014952250318	0.0460770827886314	4.18641893047981	0.00571858131891308	0.496875002543222	0.465940500147944	0.814498084165732	0.505629470167514	0.879079188348483
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_pullulans	1.26605524138965	2.39199625465786	1.0703473192326	-1.83561207120458	6.25227769603714	-0.305704688046659	0.375000108506502	0.469202976607934	0.844826689469712	0.486170713344626	0.887045092659896
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_nigrum	1.01936463753887	0.200031460179734	1.35032866417717	1.36657381436516	4.41555099144376	0.276159673849423	0.370716622950809	0.376485082857218	0.799612960422235	0.411874176548089	0.845985229965218
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__unknown_Didymellaceae;s__unknown_Didymellaceae	0.097299653668836	0.0766523433710482	0.102066348552453	-0.211563458164552	4.040119012687	-0.0388797342366072	0.481250015280225	0.471710437667162	0.841409926477872	0.548084886128364	0.906954515363209
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paraphaeosphaeria;s__Paraphaeosphaeria_sporulosa	0.103185683953122	0.841392205551673	-0.0378222899980436	-1.19574468441038	4.63897494003306	-0.228753653314993	0.392523455616951	0.449983658803685	0.819731973053504	0.477000988142292	0.878906302975936
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia;s__Periconia_pseudobyssoides	0.0793368272209101	0.114283487181059	0.0757103696669601	0.136557949307413	4.27071750861057	0.0176521384381221	0.485981319757566	0.493827222076255	0.843430076956276	0.552357425183512	0.902882929315212
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Loratospora;s__Loratospora_luzulae	0.250549585319178	0.77587952488854	0.116296932708029	-0.773350880940258	4.36927878116419	-0.167607611419291	0.412500073457039	0.460537737536958	0.811449555705645	0.51775597590815	0.891916876986019
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Neosetophoma;s__Neosetophoma_rosae	0.20920399518036	0.00172573529748377	0.244976839903564	0.010252312173832	4.22986588156168	0.00194021784508617	0.498442368860973	0.488643994872762	0.854829520658137	0.531232942781856	0.908225531906885
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Neosetophoma;s__unknown_Neosetophoma	0.0664476381176407	0.550543689214928	-0.0368933855920446	-0.404076169825101	4.28266935126028	-0.0824045173529624	0.443750046362987	0.450230511080377	0.801436480619886	0.496943522962545	0.881849092608988
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma;s__Paraphoma_fimeti	0.221560346168399	0.239540048880083	0.218173590478717	0.14711008624264	4.33304609707934	0.0234464816201087	0.485981319757566	0.500642416243759	0.852012779970543	0.546577380952381	0.903070338796479
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__unknown_Phaeosphaeria	0.160483142280779	0.0593072277788682	0.207009689826675	0.151887650011307	4.3135283127653	0.0374246839444348	0.490625007632052	0.472523129327957	0.826056640027656	0.494493165349144	0.877340326520227
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unknown_Phaeosphaeriaceae;s__unknown_Phaeosphaeriaceae	0.207758304119666	0.148227378301833	0.247239386586048	0.0651664539607046	4.24392223984519	0.0100074277440888	0.495327106583212	0.514883594897005	0.853880046481512	0.55076433982684	0.901535165666084
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Comoclathris;s__Comoclathris_spartii	0.212634415272636	0.288145645026708	0.198605752017656	-0.063354739306912	4.35365601162163	-0.0154981394697051	0.490625007632052	0.506600448983759	0.849582236743341	0.54105642998306	0.907760507282162
