featureid	rab.all	rab.win.mother-pre	rab.win.non-pregnant	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Yarrowia	0.204262904556295	0.26846098395582	0.139727529115906	-0.232316930160848	4.36421369366463	-0.0416515440387194	0.475601822593352	0.461440822056981	0.756848149622558	0.482189993665421	0.769050033521126
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae;g__Metschnikowia	0.153937247897364	0.363799311126489	-0.0667413554397607	-0.43496935344535	4.48416760869288	-0.0841699012913886	0.454131426485372	0.495827216812854	0.752038272318819	0.477598513422493	0.768804094977668
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida	2.61788573097587	0.920653509991338	4.56461637965014	3.64627761051575	5.56087093573197	0.615205188096822	0.237630221121924	0.0057689845817013	0.0623530262123957	0.00315447172088772	0.0417661970105936
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Diutina	0.15998552557947	0.117452447540334	0.209809515177236	0.0504416061274844	4.51957978719963	0.00986775947919323	0.494791666850652	0.503700145732024	0.795743735380224	0.529967728008677	0.812047983173819
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__unknown_Saccharomycetales;g__unknown_Saccharomycetales	0.785630597802906	0.712137176771559	0.860809961402495	0.384816370266601	4.83752050379806	0.0641026075806905	0.462589461314086	0.464784682981345	0.778438674885566	0.54268878837467	0.827958975508573
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Bartaliniaceae;g__Hyalotiella	0.161195488574213	0.127078718134404	0.19480293627611	0.103519773452682	4.26222293428356	0.0198011202321723	0.491536458632362	0.503540698155734	0.759169655222733	0.472481909877044	0.764954551274528
k__Fungi;p__Ascomycota;c__unknown_Ascomycota;o__unknown_Ascomycota;f__unknown_Ascomycota;g__unknown_Ascomycota	0.126773915884245	0.237246310361347	-0.00252261144593113	-0.240752483020983	4.35922896065256	-0.0567063751156892	0.470396878081115	0.507834817261948	0.789163056955623	0.501882440070176	0.791261018245446
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unknown_Agaricomycetes;f__unknown_Agaricomycetes;g__unknown_Agaricomycetes	0.204479068410367	0.179149483411141	0.229839723853138	0.202443090675293	4.19673091003499	0.040489185748961	0.481119792334492	0.53673935613553	0.794479052058833	0.548419143035085	0.814963428458327
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleraceae;g__Bullera	0.213691185108059	0.296300183811724	0.108535902183356	-0.268094406134928	4.23419237824436	-0.0529138150329084	0.471698114209114	0.508284123350979	0.797305973297076	0.522902065871743	0.809856539596474
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma	0.218250741501798	0.200055574850903	0.245387134611	-0.00692584292353216	4.20960672683081	-0.000780554680039404	0.499024072903652	0.503561676548722	0.788083935183982	0.485248172106434	0.790462938628598
k__Fungi;p__Chytridiomycota;c__unknown_Chytridiomycota;o__unknown_Chytridiomycota;f__unknown_Chytridiomycota;g__unknown_Chytridiomycota	0.241142568635258	0.466467928304037	0.0297374259504721	-0.454281967350473	4.36620622778994	-0.0856814363555227	0.44892648197678	0.459495112366537	0.736808696933116	0.472251009756777	0.765057226728497
k__Fungi;p__unknown_Fungi;c__unknown_Fungi;o__unknown_Fungi;f__unknown_Fungi;g__unknown_Fungi	8.32720974783475	8.78422725417862	6.78713933796071	-1.99148222305864	3.58406065069354	-0.530499148684759	0.215494806527178	0.00135195192652228	0.0277431480478007	0.00151908799274191	0.0258786500618415

