featureid	rab.all	rab.win.mother-post	rab.win.non-pregnant	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides	0.935685502677321	0.859722697143476	1.07547443085966	0.424251399127915	5.70799879333174	0.0640398003947991	0.46223958467473	0.537759491606417	0.827447935677642	0.536626385375869	0.838230802083265
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_sphaerospermum	0.314485439766834	0.521166250616553	0.0620189078438669	-0.536915714635428	4.78868761771358	-0.0976227224189015	0.449218751812352	0.421368779134015	0.723825049751657	0.462680803991078	0.766592343824724
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia_citricola	0.222475380166892	0.110565725126777	0.355956139894247	0.323012574269125	4.32859298934984	0.0642445257546502	0.47234873227313	0.462560576579953	0.793876583608825	0.476739612023629	0.824587763941113
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Pseudotaeniolina;s__Pseudotaeniolina_globosa	0.200498960088462	0.132139652351484	0.305628607577338	0.269601400001021	4.03390591542161	0.0503789586386164	0.477213542473188	0.442256317381503	0.767428738094819	0.465927783452463	0.783795014615946
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_pullulans	0.450050623439386	0.221639920247933	0.7493710894022	0.575900619126787	4.97312124405561	0.104194460166413	0.446974627786363	0.419586780517189	0.704928582169766	0.451215892666919	0.750679735103812
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis;s__Pyrenochaetopsis_pratorum	0.23704533065456	0.0415443629090291	0.438704473723521	0.476390296866684	4.22120795227752	0.09921531119444	0.443721537469401	0.429903646936659	0.743075944059859	0.438053117016467	0.760620978583356
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_nigrum	0.19220628483262	0.242722020426311	0.131068845310354	-0.154205793476143	4.22747433234471	-0.0293327629833569	0.483723958908833	0.492879530221314	0.799314161043477	0.49362634940424	0.805044920752406
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Setophaeosphaeria;s__Setophaeosphaeria_badalingensis	0.20419748617674	0.220228028787541	0.185579934131906	0.0317764791451465	4.1764504467341	0.00855459834647259	0.49642160064673	0.452026833290818	0.761128485811608	0.458682576668594	0.779992429649103
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unknown_Phaeosphaeriaceae;s__unknown_Phaeosphaeriaceae	0.168081623845666	0.0342124208551793	0.364239011206813	0.311690511123381	4.04140261000127	0.0608597560921408	0.468445023889196	0.473200652378822	0.771217767379252	0.469245185241278	0.782055213138691
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__unknown_Preussia	0.228786139856632	0.147852146826849	0.3477260983414	0.230907158135722	4.32269350620016	0.0454004270115475	0.477213542473188	0.49178048275888	0.784759384613745	0.505427731728284	0.813876560233421
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unknown_Pleosporales;g__unknown_Pleosporales;s__unknown_Pleosporales	0.335668238686791	0.476876333934988	0.212073079644664	-0.365786258523168	4.57595863458442	-0.0755384503351751	0.462589461314086	0.500498839950547	0.793067057974075	0.499358752692327	0.800312564205619
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Crocicreas;s__Crocicreas_epicalamia	0.219069489742219	0.237590932719827	0.197754877109983	-0.0595182164551704	4.36257187268636	-0.00964521990937304	0.491536458632362	0.474125943498888	0.78846787000043	0.487920794837637	0.802786498737844
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Chalara;s__Chalara_pseudoaffinis	0.176280130640831	-0.00808181524396723	0.419669419250021	0.6039759229538	4.25139623989113	0.12005651057472	0.440468447152964	0.472128599436144	0.76386405535312	0.488887995180859	0.777125452309265
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Chalara;s__unknown_Chalara	0.231096392741739	0.252741211233051	0.201673416826128	-0.0277939578757422	4.20196529218417	-0.00934659921155711	0.493489583563329	0.474360620044502	0.765357611301013	0.467560526166353	0.789239617610638
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Rhexocercosporidium;s__Rhexocercosporidium_panacis	0.176302792055649	0.226353410596195	0.113528230481816	-0.0881675464387763	4.07473568057773	-0.0223440355429181	0.490566038068754	0.499174727225323	0.801354232929089	0.501771209253367	0.808426767614757
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Gyoerffyella;s__Gyoerffyella_entomobryoides	0.262335364525616	0.224675414172801	0.290013992230936	0.170282605069754	4.4485350618952	0.0281711373860615	0.48242187562165	0.480785018390011	0.788899972313425	0.49369212551763	0.790040907530154
