featureid	rab.all	rab.win.mother-post	rab.win.mother-pre	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Capnodiales_fam_Incertae_sedis;g__Phaeotheca;s__Phaeotheca_salicorniae	0.220110198675529	0.241246205289542	0.209172617374892	-0.132743765901211	4.49383683090884	-0.0220213192823939	0.48842592624911	0.4917968644773	0.842659187506754	0.504548946065191	0.845863617424578
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides	1.42293204959744	0.852100097366717	2.20470585536263	1.56146292468616	6.20773410341239	0.236361844643997	0.392939817946236	0.263738900841774	0.735670776445171	0.25194341920739	0.714447386325716
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_sphaerospermum	0.374435262079743	0.337793372002309	0.408572302254125	-0.00907471474344579	4.23674969002121	-0.00104378988472948	0.499421296312447	0.521214769084532	0.840076629831245	0.510927684203271	0.837768285974967
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Ramichloridium;s__Ramichloridium_indicum	0.280397035672884	0.189037851456068	0.346675681294047	0.146688895882392	4.12696040674674	0.0289144846255297	0.483796296748987	0.461952615100444	0.8080296532452	0.465149215355387	0.817805368427846
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_pullulans	0.300580862776259	0.172294573977942	0.429916661196883	0.219585334641454	4.40432048831246	0.0397527108350813	0.477430556186713	0.477352132582512	0.810164507558349	0.478219769285937	0.817959099812295
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis;s__Pyrenochaetopsis_pratorum	0.242106409266357	0.393832805021301	0.115105329143231	-0.354807672369596	4.4369151368145	-0.0630269085937577	0.469057259396815	0.464288835965154	0.821832396832785	0.518015987914519	0.829539097980657
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_nigrum	0.479115620887327	0.356325892879592	0.645266143446709	0.37442278688259	4.5531674924185	0.075905247551724	0.466435186126158	0.46222008449159	0.820448032763803	0.477792842167253	0.830539032417772
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Pseudopithomyces;s__Pseudopithomyces_rosae	0.262635144190408	0.333788956545258	0.163979144511244	-0.204227257588144	4.08542336118368	-0.0394645968027977	0.477732794144219	0.491034808255412	0.831998911728627	0.478293127266027	0.829298089141448
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__unknown_Didymosphaeriaceae;s__unknown_Didymosphaeriaceae	0.285933852906891	0.381667564292539	0.179566760102663	-0.224333385409235	4.37509978244285	-0.0426099827975502	0.478889532110634	0.513638059713346	0.854819927080717	0.516699783131864	0.838584815714726
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__unknown_Phaeosphaeria	0.255565007538052	0.183007965792213	0.378545263988797	0.256676117315851	4.30581072093903	0.0535505276852292	0.473684211261929	0.489043685662397	0.835411792303953	0.487582217218744	0.815285647476115
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unknown_Phaeosphaeriaceae;s__unknown_Phaeosphaeriaceae	0.362950575085895	0.372735043972029	0.354620930613861	-0.0211000340425738	4.68737072420321	-0.00429467712303637	0.497975708558454	0.538284597735472	0.853027251067207	0.517309223109834	0.839131325470063
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Pyrenophora;s__Pyrenophora_tritici-repentis	0.326059205345512	0.22364033104161	0.409099964113358	0.158904603874281	4.14740687984336	0.0308055702380234	0.484375000436491	0.474966989368524	0.813037167187988	0.487194604890457	0.82498097231612
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__unknown_Preussia	0.301598151129462	0.364607262669138	0.232998818235298	-0.0518425984653614	4.55656711663043	-0.0096669271053082	0.4930555557494	0.492657657396274	0.842989704719134	0.486669942109222	0.836972808204316
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Thyridariaceae;g__unknown_Thyridariaceae;s__unknown_Thyridariaceae	0.2712419956767	0.322718203128428	0.222515558774364	-0.19842721104237	4.45816776633035	-0.0423024611540425	0.480324074624045	0.484627978512514	0.825625511148219	0.490786768321948	0.832361665247209
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unknown_Pleosporales;g__unknown_Pleosporales;s__unknown_Pleosporales	0.419644959210141	0.400190480654368	0.432576050392072	0.0530162903468656	4.35432999846187	0.010867397234333	0.495370370499586	0.537236947744638	0.845212071555059	0.550948503665674	0.844849553185208
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__unknown_Venturiales;g__unknown_Venturiales;s__unknown_Venturiales	0.200621155717056	0.163558235526919	0.242879988672101	0.124354007099136	4.27942132524401	0.0285005968012862	0.484375000436491	0.47665343625267	0.814172425612471	0.457401670407295	0.802694110480678
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Chalara;s__Chalara_pseudoaffinis	0.310551514149741	0.429396442260352	0.19220225188532	-0.179588781439331	4.82024633460742	-0.0284649985837986	0.480902778311525	0.540950543259715	0.843566419557055	0.533944327730536	0.854339835372198
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Chalara;s__unknown_Chalara	0.542801491937661	0.578748861644304	0.455540168959573	-0.176420238103953	5.05725894184367	-0.0291128762591718	0.483796296748987	0.586216685550249	0.869419110288904	0.606731655993242	0.872129111910005
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Rhexocercosporidium;s__Rhexocercosporidium_panacis	0.397996045929476	0.570700105669336	0.245080766421349	-0.437399917605431	4.80836493741032	-0.0870631548605898	0.454282408694059	0.459028806892794	0.819131281992657	0.474930408896634	0.817064255829858
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Xenopolyscytalum;s__Xenopolyscytalum_pinea	0.270313609709081	0.330810187356931	0.188481856168504	-0.0905135167319142	4.15945902715758	-0.0174807019651713	0.490162037311703	0.44585209229712	0.819834276719126	0.452128852157256	0.811776847940599
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Cistella;s__Cistella_acuum	0.317636081888443	0.235315306346414	0.398071676704208	0.255239286754403	4.40650826821492	0.051327081537892	0.470486111937669	0.509143345867406	0.848509741209103	0.499250301673845	0.840103386187457
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Leotiaceae;g__Neobulgaria;s__unknown_Neobulgaria	0.276419049757608	0.229566500994388	0.330277424008117	0.216037241024903	4.35232825991234	0.0381004654039819	0.480624639060293	0.487837737442198	0.809571134102915	0.494515242470098	0.822569861469109
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Botrytis;s__Botrytis_californica	0.274600419252418	0.322012390672374	0.230974172556711	-0.141737936094455	4.28598164668129	-0.0307882986682436	0.483796296748987	0.497264362938617	0.832672473641215	0.514013238264335	0.834404277560182
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unknown_Helotiales;g__unknown_Helotiales;s__unknown_Helotiales	0.431882258490528	0.414656440548319	0.450394468526395	-0.0196122432567822	4.5286848356979	-0.00385034797918975	0.497397339575156	0.496690235249391	0.840878010538219	0.490197930068752	0.837686616272514
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__unknown_Leotiomycetes;f__unknown_Leotiomycetes;g__unknown_Leotiomycetes;s__unknown_Leotiomycetes	0.201464311462333	0.143078222394778	0.263790274423561	0.164973257675308	4.18297529474986	0.0324832293262979	0.480624639060293	0.545361008889907	0.854162548613978	0.561383434880718	0.864866139436999
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_albicans	1.52128922107143	1.32925509240538	1.66373724921245	0.131948405204276	6.96864784871551	0.0179281252467736	0.489878542792382	0.659615294172981	0.900349733959029	0.651362900643063	0.903661847378348
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_dubliniensis	0.303570478754583	0.257326595199403	0.356873228164856	0.269074883247959	4.32691722617017	0.0493585205136362	0.471064815625056	0.468669372179731	0.815335683516141	0.47063435053019	0.821240588433836
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sake	0.263301288277877	0.327314655679817	0.192995935162035	-0.181007682368256	4.26757377584471	-0.0389161934150829	0.480324074624045	0.46990857183861	0.827455896560744	0.478891235488121	0.823880980830206
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_tropicalis	0.999234124853709	1.56702205315731	0.520369717423204	-1.46849564337322	5.80930943205271	-0.236867466408863	0.396990743742965	0.302889507881476	0.728433819347723	0.287509168009146	0.722484039846786
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__unknown_Candida	0.267383246048167	0.269857844925507	0.258994317914292	0.0339754585448162	4.0974085696943	0.00682847195599251	0.495949074187135	0.51063633713427	0.851639777850005	0.511683475917731	0.838858775209065
