featureid	rab.all	rab.win.mother-post	rab.win.mother-pre	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides	0.981776802537177	1.06865751461482	0.904450686255882	-0.132979202799397	5.77979927487038	-0.0234949612271167	0.488281250304272	0.583846335069739	0.884849258469561	0.573295446889672	0.88267919380292
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_domesticum	0.156300689530419	0.026353120048876	0.277925328532269	0.292597238781399	4.34210559417269	0.0567204129424498	0.47098214361271	0.468451522195867	0.814420570044465	0.482188474877074	0.815421571812505
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia_haroldporteri	0.180318908405084	0.196596265497968	0.150004461952522	-0.04454929479633	4.16689110464184	-0.0091105278110727	0.492745535902581	0.491246963253318	0.83428421743702	0.507626305382797	0.852763818192361
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia_unterseheri	0.154844950527994	0.310872045460175	0.0446845468708119	-0.28272429661429	4.2839639415696	-0.0545771346414776	0.472656250711708	0.448906139187885	0.812304195428008	0.449883089863607	0.814388795553344
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_pullulans	0.304707029208754	0.216697379684511	0.385025506106303	0.16805344367487	4.41399559114877	0.0325747464337473	0.481873954737063	0.516074024037706	0.859182219692767	0.512741870809132	0.863242267352389
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis;s__Pyrenochaetopsis_leptospora	0.1282567385647	0.080002777946488	0.181768284552136	0.0120545024340704	4.30258226024109	0.00188918608985385	0.49860568882588	0.525562862537547	0.849754871823289	0.546877252085864	0.856549362675361
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_nigrum	0.163468819336737	0.235525238688558	0.109958449686919	-0.253335063730513	4.4078389301821	-0.0487337255591816	0.475738985571802	0.533407583919566	0.855970968294982	0.54358670180211	0.85953656370046
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__unknown_Didymellaceae;s__unknown_Didymellaceae	0.131079094284733	0.111065938885791	0.160077182509432	0.0249927421525404	4.56212647933339	0.00521549314436292	0.497490239886586	0.516799148691281	0.856331570737793	0.537523967094167	0.859561290766207
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__unknown_Didymosphaeriaceae;s__unknown_Didymosphaeriaceae	0.143164596328488	0.159325045331412	0.125075799318516	-0.0800158764408714	4.33737448471925	-0.0148783468555224	0.490797546250891	0.486911399040201	0.838174669812647	0.507291664267449	0.84610653118924
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma;s__Paraphoma_fimeti	0.197719796751522	0.175650499531637	0.226298614579107	0.0532614640275608	4.75346043810331	0.0102917513001585	0.493861607302174	0.525899699669833	0.854585956517544	0.518866715605198	0.856650223881882
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__unknown_Phaeosphaeria	0.207677413390441	0.133551189444551	0.270047208495359	0.10637228069449	4.49547939412713	0.0188098209116388	0.490797546250891	0.512681259093206	0.842808222887881	0.537624490221533	0.859988502326221
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__unknown_Preussia	0.162696012251003	0.0221342487071645	0.274958760212163	0.331734323564109	4.09472696641137	0.0626995119378116	0.460680424896168	0.476046911798203	0.826899804889694	0.498678491754228	0.82694818490008
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unknown_Pleosporales;g__unknown_Pleosporales;s__unknown_Pleosporales	0.220640958939028	0.32841528329416	0.105036575251518	-0.307981922560408	4.13275553486288	-0.0673953811955124	0.462053572418998	0.433314049109029	0.81228970063918	0.455339146270947	0.819429740926063
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__unknown_Venturiales;g__unknown_Venturiales;s__unknown_Venturiales	0.150482097436137	0.143846684865552	0.165882401636582	0.0478591406343067	4.27285029632506	0.0129235115768613	0.493861607302174	0.497007711062028	0.847867971936103	0.524576768580875	0.863912127023276
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Ramalinaceae;g__Lecania;s__Lecania_croatica	0.150694147239418	0.0202097469170708	0.279554796641502	0.276728242168781	4.19169473192389	0.0488783149033021	0.468191965114497	0.480329006872889	0.834033082944814	0.49030283874323	0.838297396005693
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Crocicreas;s__unknown_Crocicreas	0.0993570114846012	-0.0307660369089371	0.22833741756178	0.23540621345763	4.17864371389717	0.0566272547674743	0.469866072213407	0.475555474398601	0.823703163692871	0.48095575611578	0.828062121731109
