featureid	rab.all	rab.win.mother-pre	rab.win.non-pregnant	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Capnodiales_fam_Incertae_sedis;g__Microcyclospora	0.214744789102797	0.076433845406112	0.40003792731424	0.267523703926207	4.24582842098283	0.0579767504655416	0.467267268255451	0.465422757527405	0.82771139130317	0.475224746738146	0.842846306936943
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium	1.6941095367479	2.29768421947453	1.22493926799458	-1.39960910719229	5.66932289502896	-0.219744304543585	0.400000003131259	0.245374679682239	0.704448672494845	0.260506448074555	0.735558427178934
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Rachicladosporium	0.280553833709078	0.175383102809625	0.386810861046158	0.194132289566281	4.19423528760993	0.0403888829442795	0.474158654625964	0.485842173010799	0.827225155243631	0.495059579135258	0.835541615895364
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Ramichloridium	0.178229815840095	0.131974161920724	0.228031717647744	0.0776340178547099	4.12086132398716	0.0222628734875776	0.491291291553155	0.466024481610417	0.828649684511007	0.501658159228644	0.847019739313018
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Microcyclosporella	0.198748946051797	0.160755144464996	0.241415745572432	0.142180927730798	4.17809892105479	0.0259831838186059	0.485576923511365	0.483181271566055	0.829963630586954	0.516097273234453	0.842753646511886
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerelloides	0.211241871932121	0.155514639007731	0.298343975246369	0.234050107744216	4.21944090315018	0.0490245377052208	0.475075075826187	0.447266700098595	0.806497649231303	0.456942361865869	0.807809253411026
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__unknown_Mycosphaerellaceae	0.231314163941385	0.107774814023023	0.390120813836899	0.27411321859906	4.22520936524722	0.0502236917034322	0.474759616146197	0.469829316342336	0.808659074144337	0.475909586451506	0.825262048924968
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__unknown_Teratosphaeriaceae	0.197843471291914	0.122453153817766	0.30298855044421	0.236864332526364	4.07413592767823	0.0463078814718348	0.475961539186682	0.492641617901101	0.81533096068622	0.48552730081384	0.826849730153066
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__unknown_Capnodiales;g__unknown_Capnodiales	0.157146791920359	0.0737067370381173	0.218092203196046	0.143966091534296	4.21435799040118	0.0297846925967601	0.48737980807237	0.526056791589722	0.844197164508684	0.56017826832131	0.864695941894958
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium	0.371524399101789	0.144759949122428	0.532852302477786	0.299842166557144	4.44766068842722	0.0601568045059699	0.471153847024906	0.480390762339217	0.814268186458421	0.480722779191436	0.826667837979049
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum	0.5902746505339	0.585242799222344	0.600244071651332	0.126858016489332	4.76065262803009	0.0259844121150818	0.485885886310496	0.589071601997236	0.86060264948508	0.569019430576858	0.861652756037832
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Morosphaeriaceae;g__Acrocalymma	0.257377165655877	0.203549573944455	0.321418127252086	0.0987147817589951	4.11119705125242	0.0207738103244409	0.491586538714824	0.505245052426294	0.833298512544505	0.499556286460625	0.844851329492299
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Neosetophoma	0.118149504657125	0.0117246255206567	0.18120056929087	0.189429052473602	4.12869496888237	0.0418486361320075	0.48197115438946	0.476266343085043	0.816322923742128	0.48982019522946	0.836230428025353
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria	0.166940827886157	0.274133082464536	0.093617734527486	-0.234996984464834	4.26724917768714	-0.0462133080200998	0.469350962464361	0.538999290366798	0.840297811087646	0.524540222464952	0.838932721475729
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unknown_Phaeosphaeriaceae	0.2875675259021	0.217167390919027	0.349490966183347	0.0322826162638168	4.36044095055881	0.00446105597273368	0.494894895048371	0.469673925243476	0.823732055225927	0.467647410481431	0.825567509546357
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Pyrenophora	0.180514849797535	0.299489751076472	0.0832637140764767	-0.0894612193567292	4.21047280110275	-0.0205617902824271	0.489489489805576	0.511911604337515	0.841232283926523	0.530668001459484	0.856368211232837
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia	0.238243601822495	0.337686313651494	0.128007957738778	-0.259042030213125	4.33161433664754	-0.052841388367468	0.46966967058477	0.446070408979655	0.793137066684339	0.490301471966802	0.819033672236477
