featureid	rab.all	rab.win.mother-pre	rab.win.non-pregnant	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Chalara	0.0238293910536909	0.150612428379945	-0.0344686566390955	-0.381369673117832	3.82391465691321	-0.0743440574161949	0.46417448395161	0.472224965149925	0.802153059519255	0.492099567099567	0.854140249405601
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Leptodontidium	0.0350877897472595	0.00424020996955488	0.0371281447327991	-0.140165475709456	4.37030746776665	-0.0352029220845622	0.479750795219393	0.492664677380724	0.794139778176987	0.539017210144927	0.861671824200875
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Rhexocercosporidium	-0.069730976384081	-0.12678880099701	-0.0653754924361083	0.00145179897364489	4.34323249243414	2.87451814248638e-05	0.5	0.489808083044927	0.816477840416828	0.522062923489554	0.867575863562425
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Spirosphaera	-0.0419333103705206	0.000195346474087366	-0.0425001346064766	0.223955628000643	4.27106896812774	0.0440431682243989	0.475000020395972	0.475900791534364	0.794525267348286	0.509858777997365	0.849905802817055
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Gyoerffyella	0.018775857624151	-0.0437353308479072	0.0408241075541769	-0.104033048446333	4.34845603114825	-0.0206276051958202	0.492211844306332	0.480909851359887	0.811467429213339	0.528034126199887	0.865020638920885
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Botrytis	0.769951341148559	0.935868983408305	0.722785035410571	-0.601280589281432	5.9391580640084	-0.106463932419831	0.436137124155942	0.545443033010206	0.844102239500085	0.573754823075475	0.888295822541278
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unknown_Helotiales;g__unknown_Helotiales	0.194329798553508	-0.00444243285342782	0.262619350007612	0.602336896522675	4.40191530389321	0.0981172740990541	0.439252386313525	0.478114007789987	0.821540129802443	0.521598555430077	0.869782789549011
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Thelebolaceae;g__Thelebolus	0.0219561581646799	0.165888550204791	-0.0140131899904645	0.218260882316789	4.16893239072786	0.0411091203905465	0.470405008442403	0.513745453133126	0.811614162037145	0.541431100602296	0.874832776225787
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Yarrowia	0.175596580701686	0.167166683781738	0.178863701683967	0.0818649844749255	4.0289666592548	0.0180152765450343	0.481250015280225	0.504151495561366	0.818776321126432	0.543941158479202	0.869873652049286
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__unknown_Dipodascaceae	1.29670477858999	0.92737523404607	1.41714157875336	0.823258386730752	6.2840957292284	0.114786294928257	0.461059221716205	0.657141841083821	0.89275627158918	0.651826298701299	0.91472154072498
