featureid	rab.all	rab.win.mother-post	rab.win.non-pregnant	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii	0.278215152676151	0.160128618698712	0.396225524385246	0.121912402961202	4.4885124458893	0.0280704984245779	0.485729671858323	0.54887920955942	0.782781423348501	0.554364287084239	0.770716073499588
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__unknown_Methanobrevibacter	0.0595165233319239	-0.204469213186335	0.337524549193904	0.475349571372376	4.27667942744922	0.0840502403257031	0.456112009684855	0.429545176884742	0.693550382989913	0.417984946230738	0.655489177034695
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanothermobacteriaceae;g__Methanothermobacter;s__unknown_Methanothermobacter	0.0889626254054718	-0.21966362224428	0.387839837603257	0.557332441164451	4.16591792580873	0.110709291315805	0.438879915338926	0.415988977008406	0.675340221143084	0.400191179144887	0.641626009342451
d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__unknown_Woesearchaeales;g__unknown_Woesearchaeales;s__unknown_Woesearchaeales	0.0463612327667073	-0.192754363437795	0.314373833199705	0.502671572205055	4.24059953268684	0.10906491391834	0.445880453665815	0.486300621701172	0.737581990205532	0.46178866126937	0.693541358691967
d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Vicinamibacteraceae;g__unknown_Vicinamibacteraceae;s__unknown_Vicinamibacteraceae	0.0326399398555663	-0.249565157391643	0.272874811612502	0.559209706540039	4.22949162204597	0.111665952450236	0.440193966985039	0.442104075820813	0.683373981776864	0.438296013997652	0.66700190659595
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinobaculum;s__Actinobaculum_massiliense	0.178292927271053	-0.0945735572389648	0.480476599662974	0.627769769738626	4.43274883938168	0.113888087994274	0.440495424183439	0.466855170433461	0.705801814905155	0.432496780501418	0.667540755603389
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_graevenitzii	0.382282198829178	0.382692094169025	0.381227273228596	-0.250436517459273	4.92251151336623	-0.0469069872826568	0.477113624679153	0.500318991501366	0.74548068452427	0.548228143678943	0.765553649689187
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__unknown_Actinomyces	0.866039267866769	1.65464077563608	0.362627654526857	-2.27652245717458	5.27739419657453	-0.36889029041074	0.35452586591366	0.0919119571736727	0.308681880111323	0.110585529528078	0.329268870283629
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinotignum;s__unknown_Actinotignum	0.140271362374814	-0.191657214130629	0.559226236919217	0.686967615252102	4.58301593046297	0.129579156702851	0.430495691369717	0.476510000388508	0.716206926628123	0.406134228567244	0.650585422693157
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Arcanobacterium;s__unknown_Arcanobacterium	0.456076469342404	0.52249019699838	0.392650332103189	-0.552509650662451	4.85107852467698	-0.105332891212606	0.45341949494271	0.437503112634263	0.70119354329405	0.515813649770663	0.743739157258319
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Gleimia;s__Gleimia_europaea	0.489664922101054	0.614324748700176	0.387032919498338	-0.565406394707141	4.81980750052817	-0.101527911571447	0.452880991994304	0.446416601938781	0.700255058319664	0.481696849558528	0.714054451611485
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__unknown_Mobiluncus	0.848056754981902	1.13246102359069	0.595718546962864	-1.05794177072608	5.51707167696577	-0.161920671146713	0.420570815108607	0.338538959351402	0.610682513831697	0.40915338020119	0.648368682034723
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__Schaalia_funkei	0.0960290557206918	-0.182864928262053	0.356947043031997	0.380312926370003	4.40969141754932	0.0831244863978079	0.458512932045075	0.489976681411384	0.735879672032114	0.472484864193986	0.689829245366102
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__Schaalia_odontolytica	0.326656497084966	0.227001139003481	0.422754664158266	-0.0148340967127449	4.63973596940422	-0.00265006391346694	0.497844827638345	0.521205388735395	0.759097856891014	0.568136067665135	0.770324473573
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Varibaculum;s__unknown_Varibaculum	1.64600131948078	3.59325953991742	0.875194630811435	-2.49508842102279	5.64801151351939	-0.404763094669087	0.33189655630907	0.0770120481856472	0.287177858452167	0.0450561166354929	0.225426380536095
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Winkia;s__Winkia_neuii	0.509906357742763	0.022489550582014	1.03306875823326	1.19409654470465	5.4379288035739	0.204403962054947	0.400646206053746	0.293723905637006	0.561755799548706	0.287046277699593	0.530616800236484
