featureid	rab.all	rab.win.mother-pre	rab.win.non-pregnant	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii	0.517677249774629	0.305150842965261	0.704086071761929	0.302841338827426	6.61450091972937	0.0483217839754854	0.47991071521401	0.596600787619852	0.917154573942747	0.580365569755789	0.914305009578584
d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__Methanomassiliicoccus;s__Candidatus_Methanomassiliicoccus	-0.532425963258221	-0.514358091969656	-0.547694436858557	-0.0356433485153627	4.37694601225314	-0.00779742274165226	0.497767857245837	0.509113528575566	0.89273115501762	0.532986269540885	0.894207260293366
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Varibaculum;s__unknown_Varibaculum	-0.547435939804211	-0.517856778902464	-0.556231877145811	0.0399663688056506	4.24207461655005	0.008397346793275	0.497397769636604	0.42810421579296	0.857089830290644	0.445793657001319	0.860111029512124
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_bifidum	-0.165168787953711	0.272879060793063	-0.414011434755055	-0.797053752593994	5.77722451605764	-0.131606812094315	0.421561341994434	0.362732974614072	0.830299536060088	0.403633877861902	0.835013104057769
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__unknown_Bifidobacterium	7.45562102504292	7.67273312946516	7.34093353731585	-0.317828639262786	6.24601459936414	-0.0580208761189505	0.426022308316789	0.634359940864217	0.930356311919053	0.424565224222605	0.899140257428181
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Libanicoccus;s__unknown_Libanicoccus	-0.402065181642422	-0.319825307659067	-0.459292298704819	-0.142270293614691	4.54334509946756	-0.0288441541389147	0.484758365015032	0.514622715880545	0.892293449830538	0.518691316729395	0.901320674344613
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella;s__unknown_Olsenella	-0.31099258909467	-0.52777759381438	-0.150518199218674	0.626885335400736	4.46289096706997	0.113104477384657	0.441964288428264	0.482780856020676	0.866727613168084	0.485000785345897	0.875910178733172
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__unknown_Atopobiaceae;s__unknown_Atopobiaceae	-0.551942827962745	-0.370497169051101	-0.654984380002719	-0.408468340327122	4.42059892288206	-0.0758940727591117	0.458736061393426	0.461576337429888	0.869045840705172	0.458120463166132	0.874355628195293
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__unknown_Collinsella	6.29370235059849	7.42514080808607	5.46406147226593	-1.71646060593506	6.27906515888206	-0.293124611988575	0.299107153909277	0.0901407971237188	0.697056477700203	0.0215311688469249	0.528908914263124
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriales_Incertae_Sedis;g__unknown_Coriobacteriales_Incertae_Sedis;s__unknown_Coriobacteriales_Incertae_Sedis	1.02276257955097	1.15895666710844	0.935599864101064	0.0339968383355105	6.21166125799095	0.00429950244323717	0.497397769636604	0.632043327992106	0.923879085581268	0.688382576407948	0.944720340916053
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__unknown_Adlercreutzia	1.18038469151672	1.05385097533915	1.25514948086525	-0.0992275265294906	6.46858997469359	-0.0156250196305128	0.488095238644763	0.655731578547964	0.936196277443306	0.677539978916521	0.945850780167992
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CHKCI002;s__unknown_CHKCI002	-0.492351456365346	-0.295415782931284	-0.638460442387933	-0.274020334412922	4.2236942463732	-0.0612380256005728	0.46577381111023	0.508801440783705	0.884816999549177	0.512758637316696	0.889818599006691
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella;s__unknown_Eggerthella	-0.246147332045862	-0.285616047749496	-0.220474190470636	0.0571121181593242	4.88466776124604	0.0104677910081727	0.495910780857529	0.565007675499916	0.905550142613704	0.582524855396548	0.909342997497139
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus;s__unknown_Enterorhabdus	-0.125066467435246	0.185779979364203	-0.274905465850345	-0.614896047255965	5.03193895790794	-0.111451918530267	0.445684526345231	0.473644139506136	0.874746989816646	0.488946242163473	0.883141255550961
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter;s__unknown_Gordonibacter	-0.396879442789851	-0.245215737856867	-0.526363419045746	-0.403829334466757	4.8598662241924	-0.070673243108002	0.462053573189329	0.522570565791495	0.885336099790557	0.497708433676384	0.886661457083807
