featureid	rab.all	rab.win.mother-post	rab.win.mother-pre	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus_Nitrososphaera;s__unknown_Candidatus_Nitrososphaera	0.0572580938394784	0.042530458737235	0.0754654916434445	0.104383496206024	4.41939889063518	0.0230648576924284	0.489062500247367	0.563338859309157	0.950780734415203	0.572387654824589	0.955537666849989
d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__unknown_Nitrososphaeraceae;s__unknown_Nitrososphaeraceae	0.0546134565058045	0.0789299976243685	0.0294977831205561	-0.0479957854738533	4.22834814862662	-0.00870517833548101	0.494534096948017	0.487145377029083	0.929513377128257	0.481890413568596	0.94215600563802
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__unknown_Methanobacterium	0.0470252016583084	0.0966674148259443	-0.00856913635400858	-0.138587890776233	4.17736368157557	-0.0276337078372444	0.483333333710513	0.509352129467112	0.92869972897435	0.44976670179261	0.924512325764594
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii	1.20332291619702	0.173095330884794	3.35525689554351	3.54619854942345	4.96661007124875	0.601583967814929	0.255596050979085	0.00666643788210232	0.36599377716359	0.00472847031462821	0.320596558579458
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__Methanosphaera_stadtmanae	0.0643031087547721	0.112969328092054	0.0393600025579657	-0.067349954012303	4.26391503626374	-0.0153525239229875	0.491410723775489	0.514538255256538	0.940691326314092	0.502823059851855	0.944439265651038
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__unknown_Methanosphaera	0.453952768579136	0.234970418183725	0.700980075226555	0.65692710138962	4.73861339493393	0.125675927546993	0.435416668151384	0.42462437264406	0.911381637156323	0.440844672819227	0.914664531905574
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__unknown_Methanobacteriaceae;s__unknown_Methanobacteriaceae	0.0549389461655938	0.255654621121684	-0.135275450953807	-0.309003204023593	4.29345061429166	-0.0590222336921049	0.469270834030619	0.495283257379675	0.93175424630346	0.50938053179197	0.93102372572645
d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Micrarchaeales;f__Micrarchaeales_CG1-02-32-21;g__unknown_Micrarchaeales_CG1-02-32-21;s__unknown_Micrarchaeales_CG1-02-32-21	0.0703732812450291	0.0164789098625517	0.12074430136981	0.00641495091550759	4.18380621636533	0.00151401777981647	0.498958333356881	0.493752526189469	0.940350643396695	0.496738730525122	0.943970080406229
d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Woesearchaeales_GW2011_GWC1_47_15;g__unknown_Woesearchaeales_GW2011_GWC1_47_15;s__unknown_Woesearchaeales_GW2011_GWC1_47_15	0.0590382219462597	-0.00520442782478892	0.117877485763368	0.0722613690327343	4.31599005126977	0.0152618448069002	0.490890161580072	0.483028070734472	0.935093685380712	0.475714772721057	0.929898297522582
d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Woesearchaeales_SCGC_AAA011-D5;g__unknown_Woesearchaeales_SCGC_AAA011-D5;s__unknown_Woesearchaeales_SCGC_AAA011-D5	0.024263173008058	0.0476992864230574	-0.00261002856839543	-0.0981185724648688	4.1591327895809	-0.0188583668303401	0.489328474993828	0.51889209305938	0.926770215526674	0.537555968696765	0.942458810319639
d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__unknown_Woesearchaeales;g__unknown_Woesearchaeales;s__unknown_Woesearchaeales	0.220915623373064	0.304027785469401	0.112156106098898	-0.0410015798008825	4.28670122652919	-0.00668163697534383	0.496095783534293	0.510214478852536	0.934349644690826	0.51450706461143	0.938153528408959
d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__unknown_Methanomassiliicoccaceae;s__unknown_Methanomassiliicoccaceae	0.063068234330883	0.075733990017838	0.0565326758806703	-0.0546100303463826	4.12638216373616	-0.0127792744682127	0.494270833462862	0.506332123415713	0.941497025849221	0.502465018860092	0.938536566855195
d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__unknown_Methanomethylophilaceae;s__unknown_Methanomethylophilaceae	0.0118299388189573	0.0445116667654739	-0.0243581197291309	-0.0198152921203514	4.21211691430439	-0.00307150062515554	0.497395833392204	0.472950377187064	0.936607836188993	0.486049610802657	0.935923863221018
d__Archaea;p__unknown_Archaea;c__unknown_Archaea;o__unknown_Archaea;f__unknown_Archaea;g__unknown_Archaea;s__unknown_Archaea	0.227061002784612	0.196221349246977	0.260746211884202	0.158168225274753	4.35595472411299	0.029205947979886	0.485684539625985	0.58008937616538	0.953129776274734	0.592536804475499	0.951275153394411
