featureid	rab.all	rab.win.mother-post	rab.win.mother-pre	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrosopumilales;f__Nitrosopumilaceae;g__Nitrosarchaeum;s__unknown_Nitrosarchaeum	0.234588643445306	0.0984583217852508	0.333730528032316	0.193837773927512	4.31971761253946	0.0399458569747104	0.477083333852469	0.469158021030085	0.797022344512752	0.504987869553431	0.808857011958581
d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__unknown_Nitrososphaeraceae;s__unknown_Nitrososphaeraceae	0.215740425267347	0.248991606443562	0.189858874138469	-0.0818458972077938	4.32558223454716	-0.0144647109957359	0.493229166819753	0.48831595287673	0.814024537082065	0.503771277413687	0.834328698547758
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii	0.500560292571947	0.50963218805567	0.493378451471995	0.0657417578245569	4.44592473468339	0.012723041311816	0.491931285970907	0.555774864846964	0.851314629475936	0.553391619547544	0.86292305939694
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__unknown_Methanosphaera	0.273757963263971	0.267600500107198	0.286240870840171	0.0057159741370727	4.23142047532007	0.00121179085916841	0.499739718902286	0.514846893449891	0.829119346626265	0.518635951126365	0.834957492674046
d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Woesearchaeales_GW2011_GWC1_47_15;g__unknown_Woesearchaeales_GW2011_GWC1_47_15;s__unknown_Woesearchaeales_GW2011_GWC1_47_15	0.445350794728301	0.453354618179303	0.444748908768746	0.00440134939678494	4.49897804810374	0.00068209720014629	0.499739718902286	0.505846288378393	0.836525169083083	0.544527929398401	0.860198428999285
d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__unknown_Woesearchaeales;g__unknown_Woesearchaeales;s__unknown_Woesearchaeales	0.515244677102	0.348473534245691	0.674944746657506	0.478687972733093	4.62965533110646	0.0886711513963767	0.455491932298901	0.460653548551969	0.804491683405446	0.472554148666431	0.821425320413098
d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriae;f__Acidobacteriae;g__Paludibaculum;s__unknown_Paludibaculum	0.146559260097574	0.100793445032137	0.204736841364251	0.0745516520934704	4.17446847075883	0.014340966472554	0.492708333498201	0.465157426595544	0.809321562846841	0.473187397561646	0.81664168937947
d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriae_Subgroup_2;f__unknown_Acidobacteriae_Subgroup_2;g__unknown_Acidobacteriae_Subgroup_2;s__unknown_Acidobacteriae_Subgroup_2	0.237408229074805	0.276469566710893	0.195228916759182	-0.189672823609726	4.329820614145	-0.0351195881836523	0.478125000495446	0.52517230391252	0.837079073614946	0.512310566224215	0.828930756262824
d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bryobacter;s__unknown_Bryobacter	0.323162550266142	0.158723651295178	0.502465802762685	0.36060939343158	4.21936212921615	0.0754203836959437	0.45497137010376	0.439282214410242	0.785460628851198	0.459435038167723	0.79352927323086
d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales;f__Blastocatellaceae;g__Aridibacter;s__unknown_Aridibacter	0.258890950910504	0.227415721395194	0.279387807159797	0.0696476555549541	4.3252186513824	0.014032259836791	0.490890161580072	0.50707819777432	0.838613296936383	0.524626513875454	0.85039981210245
d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales;f__Blastocatellaceae;g__Blastocatella;s__unknown_Blastocatella	0.258128305522763	0.168865629949705	0.339824692327324	0.238783201086477	4.15963640033383	0.0481747722031108	0.476041667209506	0.498260243901323	0.816136030351923	0.50897574782291	0.822116940599496
d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales;f__Blastocatellaceae;g__Blastocatellaceae_JGI_0001001-H03;s__unknown_Blastocatellaceae_JGI_0001001-H03	0.181003215130182	0.0785868997092622	0.289139872810749	0.183096001091571	4.20731582556814	0.0366295423035249	0.482812500388993	0.481847001346707	0.826107560605396	0.522521304848059	0.848948647486472
d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales;f__Blastocatellaceae;g__unknown_Blastocatellaceae;s__unknown_Blastocatellaceae	0.290712226106082	0.104166714439654	0.476723254863237	0.358101491232831	4.25090577664752	0.0779224316215101	0.462779803031554	0.426467753160951	0.779641209938439	0.453470443761776	0.800942659468466
d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagae_Subgroup_7;f__unknown_Holophagae_Subgroup_7;g__unknown_Holophagae_Subgroup_7;s__unknown_Holophagae_Subgroup_7	0.318415612264444	0.365441699774914	0.254456413463616	-0.168311967001971	4.22036843358273	-0.0321954961488441	0.482561166453629	0.509394860994697	0.836174921741013	0.524741049514407	0.844949864932934
